Page,Content,Title,Category1,Category2
7c3bd86bc0e4d8b84ae228afc6cafdb971b2547937bbeff4a17faa38baf5213c,"Пример Вопроса:
 На какой сервис можно добавить ссылку? 
Пример ответа: 
 Вы можете выбрать любой удобный сервис, однако он должен быть доступен российским пользователям сети Интернет и не нарушать законодательства Российской Федерации.","Вы можете выбрать любой удобный сервис, однако он должен быть доступен российским пользователям сети Интернет и не нарушать законодательства Российской Федерации.",БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов
f64597060271c7b0d912cf6b30c1b35dd01617769240f42c4e131d16b67de085,"Пример Вопроса:
 Как получить ссылку в этих сервисах? 
Пример ответа: 
 Зарегистрируйтесь в любом сервисе из списка выше. Совершите действия, указанные в сервисе, для получения ссылки. Скопируйте ссылку и добавьте в поле «Ссылка на сервис донатов».","Зарегистрируйтесь в любом сервисе из списка выше. Совершите действия, указанные в сервисе, для получения ссылки. Скопируйте ссылку и добавьте в поле «Ссылка на сервис донатов».",БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов
6d90e91951e8e50762fffd4fb5e18060ad534c006effee2632fd64a8e32c4733,"Пример Вопроса:
 Кто такой пользователь и как им стать? 
Пример ответа: 
 Любой посетитель RUTUBE может стать нашим пользователем. Для этого необходимо зарегистрироваться на сайте, прочитав и приняв условия Генерального пользовательского соглашения RUTUBE: https://rutube.ru/info/agreement/","Любой посетитель RUTUBE может стать нашим пользователем. Для этого необходимо зарегистрироваться на сайте, прочитав и приняв условия Генерального пользовательского соглашения RUTUBE: https://rutube.ru/info/agreement/",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация
d471543c8d8a88ab51e446d776c73af1d8bfb14b9e36973ebae51de7023bcca3,"Пример Вопроса:
 Кто такой автор/блогер и как им стать? 
Пример ответа: 
 Автором RUTUBE может стать любой совершеннолетний пользователь, зарегистрировавшийся по стандартной процедуре. Мы считаем вас автором RUTUBE, если вы начинаете снимать и выкладывать в открытый доступ видеоролики на нашем сайте. Все видео, которые появляются на вашем канале, мы по умолчанию признаем как авторские. Автор имеет право подключиться к партнерской программе RUTUBE.","Автором RUTUBE может стать любой совершеннолетний пользователь, зарегистрировавшийся по стандартной процедуре. Мы считаем вас автором RUTUBE, если вы начинаете снимать и выкладывать в открытый доступ видеоролики на нашем сайте. Все видео, которые появляются на вашем канале, мы по умолчанию признаем как авторские. Автор имеет право подключиться к партнерской программе RUTUBE.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация
14370b2ca55f790c5ffebdf2c4aa5cfa9860735536f768689b892448b56f0df9,"Пример Вопроса:
 Кто такой правообладатель и как им стать? 
Пример ответа: 
 Правообладателем контента может стать как его автор, так и любой другой человек или организация. Если вы хотите зарегистрироваться в качестве правообладателя и у вас есть документы, которые подтверждают ваши права на контент, напишите письмо на partners@rutube.ru. Правообладатель имеет право стать партнером и получать доход посредством монетизации.","Правообладателем контента может стать как его автор, так и любой другой человек или организация. Если вы хотите зарегистрироваться в качестве правообладателя и у вас есть документы, которые подтверждают ваши права на контент, напишите письмо на partners@rutube.ru. Правообладатель имеет право стать партнером и получать доход посредством монетизации.",ОТСУТСТВУЕТ,Отсутствует
8dc0aad54761b87a6ed6a33219ecdedbe46b6c038662a0964702890623bb59f1,"Пример Вопроса:
 Что такое трансляции (стримы) на RUTUBE? 
Пример ответа: 
 Любой пользователь RUTUBE может не только загружать готовые видеоролики и подкасты, но и вести трансляции в режиме реального времени или «стримить» видео. Для выхода в прямой эфир вам потребуется ноутбук или компьютер с отдельной веб-камерой. На RUTUBE все трансляции собраны в одном разделе. Здесь можно найти как авторские стримы, так и прямые эфиры популярных телеканалов.","Любой пользователь RUTUBE может не только загружать готовые видеоролики и подкасты, но и вести трансляции в режиме реального времени или «стримить» видео. Для выхода в прямой эфир вам потребуется ноутбук или компьютер с отдельной веб-камерой. На RUTUBE все трансляции собраны в одном разделе. Здесь можно найти как авторские стримы, так и прямые эфиры популярных телеканалов.",ТРАНСЛЯЦИЯ,Управление трансляцией
93771e4f30d46f53c1cffbed03889aecd42eb00c7497f733996812046e976a17,"Пример Вопроса:
 Что я могу и что не могу делать во время стрима? 
Пример ответа: 
 Во время прямого эфира вам необходимо соблюдать условия Пользовательского соглашения: https://rutube.ru/info/agreement/, которое вы принимаете при регистрации на RUTUBE, и всех обозначенных в нем пунктов, регламентирующих содержание авторских видеороликов на сайте. Наши модераторы просматривают все трансляции в режиме реального времени и могут заблокировать эфир за допущенные нарушения.","Во время прямого эфира вам необходимо соблюдать условия Пользовательского соглашения: https://rutube.ru/info/agreement/, которое вы принимаете при регистрации на RUTUBE, и всех обозначенных в нем пунктов, регламентирующих содержание авторских видеороликов на сайте. Наши модераторы просматривают все трансляции в режиме реального времени и могут заблокировать эфир за допущенные нарушения.",МОДЕРАЦИЯ,Отклонение/блокировка видео
3688464e72fc1c43244ec9f11d2fef9a480756e1f0dcf397536eb09c161df0de,"Пример Вопроса:
 Рекомендации к потоку трансляции 
Пример ответа: 
 Качество: HD /FullHD/2К/4K. Кодек: H.264. Частота кадров: до 30 fps. Битрейт видео: 4-6 mb/s. Аудиокодек: MPEG 2 ACC-LC, Stereo. Параметры аудио: bitrate 128 kbps, 44100 KHz. Если стрим ведется с помощью OBS Studio, то необходимо в настройках вывода установить параметр ""Интервал ключевых кадров"" равным 1.","Качество: HD /FullHD/2К/4K. Кодек: H.264. Частота кадров: до 30 fps. Битрейт видео: 4-6 mb/s. Аудиокодек: MPEG 2 ACC-LC, Stereo. Параметры аудио: bitrate 128 kbps, 44100 KHz. Если стрим ведется с помощью OBS Studio, то необходимо в настройках вывода установить параметр ""Интервал ключевых кадров"" равным 1.",ТРАНСЛЯЦИЯ,Управление трансляцией
09917bb90fe8cb6861e424e76c0653fcf2564b5a97ecae98a5d670992ec308e7,"Пример Вопроса:
 Как создать трансляцию? 
Пример ответа: 
 Установите на ваш ноутбук или компьютер бесплатную программу для потокового вещания и записи видео OBS: https://obsproject.com/ru или любую другую аналогичную ей; Авторизуйтесь на RUTUBE; Нажмите на кнопку запуска прямого эфира, которая располагается в правом верхнем углу сайта, или перейдите по этой ссылке: https://rutube.ru/create-stream/; Подтвердите ваш номер мобильного телефона (в случае, если вы не делали этого ранее);  Вы попадете в раздел запуска трансляции, где вам необходимо вписать заголовок и краткое описание прямого эфира, выбрать категорию и нажать на кнопку «‎Далее». После этого вы попадете в кабинет управления прямым эфиром, где вы можете настроить трансляцию и следить за статистикой; Скопируйте данные из полей «‎Ключ трансляции» и «‎URL трансляции» и вставьте их в соответствующие поля в программе OBS (или ее аналоге);  Выставите дополнительные настройки: включите или отключите автостарт трансляции (в случае включения функции стрим начнется автоматически сразу после получения сигнала); включите или отключите чат (по умолчанию он остается включенным).","Установите на ваш ноутбук или компьютер бесплатную программу для потокового вещания и записи видео OBS: https://obsproject.com/ru или любую другую аналогичную ей; Авторизуйтесь на RUTUBE; Нажмите на кнопку запуска прямого эфира, которая располагается в правом верхнем углу сайта, или перейдите по этой ссылке: https://rutube.ru/create-stream/; Подтвердите ваш номер мобильного телефона (в случае, если вы не делали этого ранее);  Вы попадете в раздел запуска трансляции, где вам необходимо вписать заголовок и краткое описание прямого эфира, выбрать категорию и нажать на кнопку «‎Далее». После этого вы попадете в кабинет управления прямым эфиром, где вы можете настроить трансляцию и следить за статистикой; Скопируйте данные из полей «‎Ключ трансляции» и «‎URL трансляции» и вставьте их в соответствующие поля в программе OBS (или ее аналоге);  Выставите дополнительные настройки: включите или отключите автостарт трансляции (в случае включения функции стрим начнется автоматически сразу после получения сигнала); включите или отключите чат (по умолчанию он остается включенным).",ТРАНСЛЯЦИЯ,Управление трансляцией
30f4288f16eaa0689c190ad1cc1efd335e13dc854f5fae9505e0d82d467ad962,"Пример Вопроса:
 Как запустить приватную трансляцию? 
Пример ответа: 
 Создайте трансляцию как обычно через Студию: https://rutube.ru/create-stream/ или по кнопке в правом верхнем углу сайта.

Введите название трансляции, выберите тему и нажмите кнопку далее.

В открывшейся странице запуска трансляции пока не нажимайте кнопку «Запустить трансляцию».

Не закрывая вкладку создания трансляции, необходимо открыть в новой вкладке раздел «Видео» в Студии: https://studio.rutube.ru/videos, далее кликните на появившуюся там созданную трансляцию.

В настройках «Ролика» (стрима) измените значение параметра доступа с «Открытый доступ» на «Доступ по прямой ссылке» и нажмите сохранить.

Теперь необходимо перейти в OBS (или любая другая программа для ведения эфиров), возвращайтесь во вкладку со страницей трансляции и запускайте ее.

Далее можете разослать ссылку на трансляцию вашим зрителям. ","Создайте трансляцию как обычно через Студию: https://rutube.ru/create-stream/ или по кнопке в правом верхнем углу сайта.

Введите название трансляции, выберите тему и нажмите кнопку далее.

В открывшейся странице запуска трансляции пока не нажимайте кнопку «Запустить трансляцию».

Не закрывая вкладку создания трансляции, необходимо открыть в новой вкладке раздел «Видео» в Студии: https://studio.rutube.ru/videos, далее кликните на появившуюся там созданную трансляцию.

В настройках «Ролика» (стрима) измените значение параметра доступа с «Открытый доступ» на «Доступ по прямой ссылке» и нажмите сохранить.

Теперь необходимо перейти в OBS (или любая другая программа для ведения эфиров), возвращайтесь во вкладку со страницей трансляции и запускайте ее.

Далее можете разослать ссылку на трансляцию вашим зрителям. ",ТРАНСЛЯЦИЯ,Управление трансляцией
6584efb372617d71595b46bb96c2c731b8e734fbf885b9d2492e43131ce4ec77,"Пример Вопроса:
 Зачем нужно подтверждать номер телефона? 
Пример ответа: 
 Это единичная процедура, которая защищает наших пользователей от разного рода вредоносного контента. Кроме того, производить идентификацию пользователей нас обязывает российское законодательство (ФЗ от 27.07.2006 №149-ФЗ). Подтверждать номер телефона нужно только в том случае, если вам требуется доступ к запуску прямого эфира на RUTUBE.","Это единичная процедура, которая защищает наших пользователей от разного рода вредоносного контента. Кроме того, производить идентификацию пользователей нас обязывает российское законодательство (ФЗ от 27.07.2006 №149-ФЗ). Подтверждать номер телефона нужно только в том случае, если вам требуется доступ к запуску прямого эфира на RUTUBE.",ТРАНСЛЯЦИЯ,Управление трансляцией
665dd40233aa1fd327872113ec38458af6a52ae4e2d48e943866376ded482c92,"Пример Вопроса:
 Как проходит подтверждение номера телефона? 
Пример ответа: 
 Введите ваш номер телефона в соответствующее поле на первой странице раздела запуска трансляции: https://rutube.ru/create-stream/. В ответ на ваш запрос на указанный номер поступит звонок. Запомните последние 4 цифры номера телефона, с которого поступил звонок, и сбросьте его. Эти цифры необходимо будет ввести в соответствующее поле.","Введите ваш номер телефона в соответствующее поле на первой странице раздела запуска трансляции: https://rutube.ru/create-stream/. В ответ на ваш запрос на указанный номер поступит звонок. Запомните последние 4 цифры номера телефона, с которого поступил звонок, и сбросьте его. Эти цифры необходимо будет ввести в соответствующее поле.",ТРАНСЛЯЦИЯ,Управление трансляцией
dcdd4c2367e202b9ceab145f3bf1a535dbfa1c8c2732e32c6b9fba4ae834da3e,"Пример Вопроса:
 Зачем нужен заголовок и описание для прямого эфира? 
Пример ответа: 
 Заголовок трансляции дает зрителям дополнительную информацию о ее содержании. Рекомендуем вам придумать информативный и яркий заголовок, который, с одной стороны, будет раскрывать тему стрима, с другой — привлечет внимание пользователей RUTUBE и тем самым расширит вашу аудиторию. В описании вы можете указать дополнительную информацию и дать какие-либо ссылки.","Заголовок трансляции дает зрителям дополнительную информацию о ее содержании. Рекомендуем вам придумать информативный и яркий заголовок, который, с одной стороны, будет раскрывать тему стрима, с другой — привлечет внимание пользователей RUTUBE и тем самым расширит вашу аудиторию. В описании вы можете указать дополнительную информацию и дать какие-либо ссылки.",ТРАНСЛЯЦИЯ,Управление трансляцией
535acc1b273a2546651de9ee7c169e2b458df7f75f472dde8015984f59640a21,"Пример Вопроса:
 Что такое обложка трансляции? 
Пример ответа: 
 Вы можете загрузить обложку, которая будет отображаться в плеере в окне данной трансляции. Это можно сделать только до начала трансляции. Обложкой может стать любое изображение, которое не противоречит Пользовательскому соглашению: https://rutube.ru/info/agreement/. Для корректного отображения картинка (желательно в формате JPEG) должна иметь соотношение сторон 16:9 или 1920x1080 пикс.","Вы можете загрузить обложку, которая будет отображаться в плеере в окне данной трансляции. Это можно сделать только до начала трансляции. Обложкой может стать любое изображение, которое не противоречит Пользовательскому соглашению: https://rutube.ru/info/agreement/. Для корректного отображения картинка (желательно в формате JPEG) должна иметь соотношение сторон 16:9 или 1920x1080 пикс.",ТРАНСЛЯЦИЯ,Управление трансляцией
f690595b218785f55026b5a172d35379a9bc9a371bd6dd27840f5c02393b6a32,"Пример Вопроса:
 Что такое онлайн-чат и как им управлять? 
Пример ответа: 
 Во время прямого эфира доступен онлайн-чат, с помощью которого автор трансляции может общаться со зрителями. При этом у автора есть возможность модерировать чат: наведите курсор мыши на сообщение, которое хотите модерировать, нажмите на многоточие (три точки) рядом с сообщением и выберете одно из трех действий: «‎Удалить сообщение», «‎Скрыть сообщение от других», «‎Заблокировать пользователя».","Во время прямого эфира доступен онлайн-чат, с помощью которого автор трансляции может общаться со зрителями. При этом у автора есть возможность модерировать чат: наведите курсор мыши на сообщение, которое хотите модерировать, нажмите на многоточие (три точки) рядом с сообщением и выберете одно из трех действий: «‎Удалить сообщение», «‎Скрыть сообщение от других», «‎Заблокировать пользователя».",ТРАНСЛЯЦИЯ,Чат/Комментарии
d54764aac44c7d512a7b825b5486711d3200ca90d9754364dcadc98836ad5e83,"Пример Вопроса:
 Что произойдет с моей трансляцией после ее окончания? 
Пример ответа: 
 После завершения трансляция переходит в техническую обработку. Время обработки зависит от технических параметров, длительности и нагрузки на оформление записи. Как только запись трансляции будет опубликована на вашем канале, вы сможете перейти в Студию: https://studio.rutube.ru/videos и скопировать актуальную ссылку, а также проверить качество картинки и звука. Также запись может появиться в разделе «Трансляции» и на главной странице RUTUBE. Процедура добавления видео в разделы и на главную страницу сайта осуществляется на основании внутренних процессов RUTUBE и происходит без участия автора трансляции.","После завершения трансляция переходит в техническую обработку. Время обработки зависит от технических параметров, длительности и нагрузки на оформление записи. Как только запись трансляции будет опубликована на вашем канале, вы сможете перейти в Студию: https://studio.rutube.ru/videos и скопировать актуальную ссылку, а также проверить качество картинки и звука. Также запись может появиться в разделе «Трансляции» и на главной странице RUTUBE. Процедура добавления видео в разделы и на главную страницу сайта осуществляется на основании внутренних процессов RUTUBE и происходит без участия автора трансляции.",ТРАНСЛЯЦИЯ,Управление трансляцией
bb10fb6b35dddd5368d474f7f91374c358a82d8a639bdbf24c2004b1f8d35cc8,"Пример Вопроса:
 Сохраняется ли приватная трансляция? 
Пример ответа: 
 Да, сохраняется. Как и видео с доступом по ссылке, записи таких трансляций не отображаются в списке роликов канала всем пользователям и доступны только по ссылке.","Да, сохраняется. Как и видео с доступом по ссылке, записи таких трансляций не отображаются в списке роликов канала всем пользователям и доступны только по ссылке.",ТРАНСЛЯЦИЯ,Управление трансляцией
bb01aea4757ebe7b4b75ba3d8c1dd2c3e6307a930563f48b79c11d9095c8b6e7,"Пример Вопроса:
 Могу ли я удалить запись трансляции после ее окончания? 
Пример ответа: 
 Да, вы можете удалить записанный стрим с RUTUBE так же, как и любое другое видео. Для этого нужно выбрать ролик, нажать на него и выбрать пункт «Удалить». Обратите внимание: удаление ролика автором не предусматривает возможности его восстановления.","Да, вы можете удалить записанный стрим с RUTUBE так же, как и любое другое видео. Для этого нужно выбрать ролик, нажать на него и выбрать пункт «Удалить». Обратите внимание: удаление ролика автором не предусматривает возможности его восстановления.",ТРАНСЛЯЦИЯ,Управление трансляцией
ba10a36482b0d444084c617482fb918a7c5578b1bc83ec3ae803ae178ff44b5b,"Пример Вопроса:
 Могу ли я скачать копию моей трансляции? 
Пример ответа: 
 RUTUBE не предоставляет сервис по копированию и скачиванию видеороликов с сайта. Осуществление пользователями несанкционированных действий по копированию видеороликов нарушает правила Пользовательского соглашения RUTUBE: https://rutube.ru/info/agreement/",RUTUBE не предоставляет сервис по копированию и скачиванию видеороликов с сайта. Осуществление пользователями несанкционированных действий по копированию видеороликов нарушает правила Пользовательского соглашения RUTUBE: https://rutube.ru/info/agreement/,ТРАНСЛЯЦИЯ,Управление трансляцией
3286f0c35c916be5ecf0abebaeedee84059fe93cee4302a2c3c6d136d7329161,"Пример Вопроса:
 Как загрузить видеоролик на сайт? 
Пример ответа: 
 1. Зарегистрируйтесь или авторизуйтесь на RUTUBE.
2. Нажмите на значок загрузки (символ «плеера со знаком плюс») в правом верхнем углу экрана или пройдите по этой ссылке: https://studio.rutube.ru/uploader/
3. Выберите на вашем устройстве видеофайл, который хотите загрузить.
4. Укажите название и описание, выберите категорию ролика.
5. Настройте доступ к видео.
Если хотите, чтобы ваш ролик могли посмотреть только те, с кем вы им поделились, в поле ""Параметры доступа"" выберите вариант «Только по ссылке». Такой ролик не будет находиться в поиске, и другие пользователи не увидят его в списке ваших роликов. Обратите внимание: если вы отправите кому-то ссылку на ролик, то получатель может ею поделиться с другими.","1. Зарегистрируйтесь или авторизуйтесь на RUTUBE.
2. Нажмите на значок загрузки (символ «плеера со знаком плюс») в правом верхнем углу экрана или пройдите по этой ссылке: https://studio.rutube.ru/uploader/
3. Выберите на вашем устройстве видеофайл, который хотите загрузить.
4. Укажите название и описание, выберите категорию ролика.
5. Настройте доступ к видео.
Если хотите, чтобы ваш ролик могли посмотреть только те, с кем вы им поделились, в поле ""Параметры доступа"" выберите вариант «Только по ссылке». Такой ролик не будет находиться в поиске, и другие пользователи не увидят его в списке ваших роликов. Обратите внимание: если вы отправите кому-то ссылку на ролик, то получатель может ею поделиться с другими.",ВИДЕО,Загрузка видео
407b4df8f8d0dab12a086411ef6679a6de5d8b9c3a531b015e58ceb9822a9887,"Пример Вопроса:
 Какие технические требования предъявляются к загружаемым видеороликам? 
Пример ответа: 
 Проверьте, соответствует ли загружаемое видео следующим параметрам:

размер: не более 25 Гб;
длительность: не более 300 минут;
формат контейнера: MP4;
видеокодек: H264 (MainConcept);
аудиокодек: MPEG 2 ACC-LC, Stereo;
параметры видео: bitrate выше 3600 kbps, разрешение до 3840 Х 2160 (соотношение сторон 16:9), frame rate: 60fps, key frame каждый 50-й.
параметры аудио: bitrate 128 kbps, 44100 KHz.
Мы также советуем избегать:
форматов VOB, WMV, AVI;
разных длин аудио и видео дорожек;
нескольких видео- и аудиопотоков в одном файле;
больших размеров кадра при маленьком битрейте (например, FullHD с 400kbps).

форматов VOB, WMV, AVI;
разных длин аудио и видео дорожек;
нескольких видео- и аудиопотоков в одном файле;
больших размеров кадра при маленьком битрейте (например, FullHD с 400kbps).","Проверьте, соответствует ли загружаемое видео следующим параметрам:

размер: не более 25 Гб;
длительность: не более 300 минут;
формат контейнера: MP4;
видеокодек: H264 (MainConcept);
аудиокодек: MPEG 2 ACC-LC, Stereo;
параметры видео: bitrate выше 3600 kbps, разрешение до 3840 Х 2160 (соотношение сторон 16:9), frame rate: 60fps, key frame каждый 50-й.
параметры аудио: bitrate 128 kbps, 44100 KHz.
Мы также советуем избегать:
форматов VOB, WMV, AVI;
разных длин аудио и видео дорожек;
нескольких видео- и аудиопотоков в одном файле;
больших размеров кадра при маленьком битрейте (например, FullHD с 400kbps).

форматов VOB, WMV, AVI;
разных длин аудио и видео дорожек;
нескольких видео- и аудиопотоков в одном файле;
больших размеров кадра при маленьком битрейте (например, FullHD с 400kbps).",ВИДЕО,Загрузка видео
a98a53953d93098877e957e5cd2ef2e32ca97076d58f129ff467d597ebf83813,"Пример Вопроса:
 При загрузке ролика возникает ошибка 
Пример ответа: 
 Пожалуйста, проверьте ваш ролик на соответствие техническим требованиям . А также не загружайте более пяти видео одновременно и убедитесь, что отключены программы и расширения, блокирующие рекламу. Если вы все тщательно проверили, а проблема сохраняется, попробуйте загрузить ролик с другого устройства. Если и это не помогло, напишите нашей команде поддержки на help@rutube.ru.","Пожалуйста, проверьте ваш ролик на соответствие техническим требованиям . А также не загружайте более пяти видео одновременно и убедитесь, что отключены программы и расширения, блокирующие рекламу. Если вы все тщательно проверили, а проблема сохраняется, попробуйте загрузить ролик с другого устройства. Если и это не помогло, напишите нашей команде поддержки на help@rutube.ru.",ВИДЕО,Загрузка видео
96b95d7151f13aba073304e8a2545b541237b12e372a5676fc09e24aa39f13bc,"Пример Вопроса:
 У моего ролика рассинхрон (не совпадают звук и видео). Что делать? 
Пример ответа: 
 Проверьте ваш ролик на соответствие техническим требованиям (см. выше). Также мы не рекомендуем использовать непроверенные программы для подготовки видео к загрузке. Наши технические специалисты рекомендуют использовать следующие программы-конвертеры: VirtualDUB, Avidemux, Blender.","Проверьте ваш ролик на соответствие техническим требованиям (см. выше). Также мы не рекомендуем использовать непроверенные программы для подготовки видео к загрузке. Наши технические специалисты рекомендуют использовать следующие программы-конвертеры: VirtualDUB, Avidemux, Blender.",ВИДЕО,Загрузка видео
0f29acaa7c9d2fed92ad9233e751677b400af0bfe54a58ade58a3a7e04aa98cd,"Пример Вопроса:
 Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил. 
Пример ответа: 
 Очистите кэш вашего браузера, снова зайдите в ваш аккаунт и попробуйте загрузить видеоролик еще раз.","Очистите кэш вашего браузера, снова зайдите в ваш аккаунт и попробуйте загрузить видеоролик еще раз.",ВИДЕО,Загрузка видео
f6232f99754328827f36d01b847b3b4ded1bc89c85c94aea8a93176d7fd14a50,"Пример Вопроса:
 Не воспроизводится видео — появляется ошибка 
Пример ответа: 
 Если вы просматриваете видеоролик через браузер на ПК, нажмите клавишу F12. В открывшемся окне перейдите во вкладку «console». Сделайте скриншот всей страницы и пришлите на help@rutube.ru.","Если вы просматриваете видеоролик через браузер на ПК, нажмите клавишу F12. В открывшемся окне перейдите во вкладку «console». Сделайте скриншот всей страницы и пришлите на help@rutube.ru.",ВИДЕО,Воспроизведение видео
273d3af8bf7b40f2486a4a79bfea3c2682d2a3dbbb26525ab69a886fc0480ab7,"Пример Вопроса:
 Не могу посмотреть ролик в хорошем качестве 
Пример ответа: 
 Скорее всего, у вас стоит блокировщик рекламы. Отключите его или добавьте RUTUBE в исключения в настройках блокировщика. Если у вас не установлен блокировщик, но вы получаете сообщение об этом, обратитесь к нашей команде поддержки на help@rutube.ru.","Скорее всего, у вас стоит блокировщик рекламы. Отключите его или добавьте RUTUBE в исключения в настройках блокировщика. Если у вас не установлен блокировщик, но вы получаете сообщение об этом, обратитесь к нашей команде поддержки на help@rutube.ru.",ВИДЕО,Воспроизведение видео
e53f9d7089b8a16bffb7bcc9dbbc3f0d1f12adf93fc1a0188fe4d56ef2d8ba94,"Пример Вопроса:
 Как размещать ролики на главной странице RUTUBE? 
Пример ответа: 
 Формирование главной страницы RUTUBE происходит на основании внутренних процессов сайта.",Формирование главной страницы RUTUBE происходит на основании внутренних процессов сайта.,СОТРУДНИЧЕСТВО ПРОДВИЖЕНИЕ РЕКЛАМА,Продвижение канала
60807b8f1f05fa576f59e043595a9166464387b45fede1008cc64e3b2a33d6cd,"Пример Вопроса:
 Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте? 
Пример ответа: 
 Все видеоролики, которые вы загружаете на RUTUBE, проходят предварительную модерацию, то есть проверяются на предмет соответствия Пользовательскому соглашению: https://rutube.ru/info/agreement. Как только наши модераторы проверят ваш видеоролик (обычно это происходит в срок до 24 часов), он появится на вашем канале и станет доступен другим пользователям RUTUBE. Подробнее о процессе модерации можно почитать здесь: https://rutube.ru/info/moderation","Все видеоролики, которые вы загружаете на RUTUBE, проходят предварительную модерацию, то есть проверяются на предмет соответствия Пользовательскому соглашению: https://rutube.ru/info/agreement. Как только наши модераторы проверят ваш видеоролик (обычно это происходит в срок до 24 часов), он появится на вашем канале и станет доступен другим пользователям RUTUBE. Подробнее о процессе модерации можно почитать здесь: https://rutube.ru/info/moderation",МОДЕРАЦИЯ,Долгая модерация
